,LSTM-Stacked-1,LSTM-Stacked-2,LSTM-Stacked-3,LSTM-Stacked-4,LSTM-Stacked-5,LSTM-Stacked-6,LSTM-Stacked-7,LSTM-Stacked-8,LSTM-Stacked-9,LSTM-Stacked-10,LSTM-Stacked-11,LSTM-Stacked-12
2018-09-02 10:30:00,8.726657,9.576533,10.05678,9.952751,10.233176,12.816579,19.703075,8.959606,9.946308,11.380858,13.953533,18.174068
2018-09-02 11:00:00,7.747058,9.382178,10.559629,10.854832,10.905967,11.080388,14.167472,20.85786,10.422043,11.258788,13.294163,15.722969
2018-09-02 11:30:00,7.667468,8.372863,10.363615,11.405613,11.748336,11.69687,12.366595,15.540916,21.668888,11.726165,13.16795,15.082119
2018-09-02 12:00:00,5.2271986,8.292098,9.352472,11.206585,12.351356,12.484284,12.938392,13.817112,16.681843,22.720554,13.614201,14.956135
2018-09-02 12:30:00,6.7155333,5.7884893,9.27199,10.125671,12.143146,13.130433,13.68138,14.391808,15.103195,17.839432,24.214111,15.380253
2018-09-02 13:00:00,5.129855,7.322036,6.7653756,10.041199,10.982474,12.916768,14.34249,15.13649,15.69685,16.290081,19.454567,25.535873
2018-09-02 13:30:00,3.087184,5.6988516,8.299364,7.4017797,10.900863,11.691842,14.13029,15.772892,16.456512,16.862652,17.9626,20.96756
2018-09-02 14:00:00,2.8921614,3.6002874,6.672671,9.075668,8.109984,11.610238,12.887649,15.566208,17.04683,17.598621,18.540062,19.541122
2018-09-02 14:30:00,2.4305983,3.4049368,4.5671334,7.400933,9.959117,8.697267,12.805312,14.365303,16.84938,18.17654,19.27393,20.10019
2018-09-02 15:00:00,1.7781401,2.9376745,4.3688684,5.229035,8.218299,10.683656,9.867286,14.284531,15.724335,17.984314,19.8289,20.809608
2018-09-02 15:30:00,1.4604139,2.2720022,3.9023612,5.094811,5.9710455,8.893464,11.896205,11.438885,15.64579,16.884438,19.635414,21.33926
2018-09-02 16:00:00,1.412219,1.9499959,3.232485,4.6289754,5.916312,6.586449,10.10776,13.390453,12.9603615,16.807144,18.572525,21.153034
2018-09-02 16:30:00,1.241252,1.9030751,2.9063895,3.9940724,5.452552,6.595406,7.8009334,11.652279,14.767536,14.184241,18.507439,20.136784
2018-09-02 17:00:00,1.8061094,1.7292851,2.8585227,3.7133489,4.853347,6.133118,7.844192,9.407345,13.110905,15.951308,15.977634,20.075558
2018-09-02 17:30:00,2.303607,2.310195,2.6835425,3.6862416,4.6189413,5.5646825,7.3896403,9.432026,10.96833,14.336078,17.703548,17.656631
2018-09-02 18:00:00,1.9635115,2.8197165,3.264849,3.5225224,4.6134634,5.3693166,6.8479304,8.987049,10.949772,12.245536,16.132298,19.30708
2018-09-02 18:30:00,2.6553755,2.4676733,3.7756903,4.1485677,4.4595556,5.381905,6.6783824,8.447453,10.516262,12.231742,14.115147,17.801922
