,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-03-02 05:30:00,47.63216,50.090378,31.414892,22.225716,27.85265,26.641403,53.542408,32.944176,36.541058,37.8978,37.364918,33.6291
2018-03-02 06:00:00,53.355423,47.1195,49.33383,31.033283,22.349895,28.052637,27.236755,52.03483,33.158333,36.34865,37.63671,37.24036
2018-03-02 06:30:00,23.230213,52.17903,46.006798,48.731117,31.262896,22.878305,28.618828,27.807081,50.561054,33.17635,36.15678,37.407352
2018-03-02 07:00:00,17.486427,23.06779,50.592144,45.36555,48.371204,31.716822,23.608875,28.84157,28.152668,49.38176,33.26106,36.076214
2018-03-02 07:30:00,25.132114,17.008718,22.157354,49.669968,44.427944,48.0526,32.204613,24.024336,28.966286,28.165272,48.08852,33.56336
2018-03-02 08:00:00,16.99905,24.966757,16.549618,21.900982,48.339188,43.548233,47.61295,31.97214,24.469316,29.108458,28.352856,46.507492
2018-03-02 08:30:00,25.755913,17.532932,24.725142,16.65862,21.213585,47.02283,43.03125,46.55484,31.705936,25.072107,29.466927,29.082533
2018-03-02 09:00:00,18.454962,27.054956,17.981058,24.746618,16.639668,21.025621,45.89689,42.215973,45.44449,31.814861,25.863882,30.181288
2018-03-02 09:30:00,30.954885,19.926052,27.992569,18.774271,25.136055,17.204914,21.584587,44.40832,41.31239,44.583206,32.091927,27.113914
2018-03-02 10:00:00,26.89517,32.186497,21.132925,28.897783,19.379742,25.83848,17.767525,22.094503,43.02228,40.46013,43.617374,32.552647
2018-03-02 10:30:00,17.830593,28.195656,32.93112,22.438202,29.789047,20.337946,26.439962,17.990026,22.510756,41.975792,39.579185,42.504066
2018-03-02 11:00:00,33.752018,19.207262,28.909975,33.551903,23.29109,30.930046,21.424831,26.478909,18.525818,22.796745,40.98182,38.849308
2018-03-02 11:30:00,37.722736,34.76082,20.333675,29.645058,34.460842,24.50353,32.119713,22.226894,26.637863,19.47495,23.413687,40.093052
2018-03-02 12:00:00,38.675304,38.492382,35.270237,21.609375,30.355625,35.491905,25.93913,32.958927,23.09729,27.221472,20.803015,24.755125
2018-03-02 12:30:00,20.648,39.056835,38.64671,35.635445,22.366114,31.23645,36.54989,27.187277,33.590954,24.173239,27.995394,22.68894
2018-03-02 13:00:00,31.324677,21.422426,38.819374,38.734825,36.429035,23.511032,32.431896,37.133083,28.276922,34.05048,25.339497,29.059046
2018-03-02 13:30:00,17.701818,31.73705,21.596766,38.69067,39.068092,37.31247,24.896322,33.321693,37.42307,29.10923,34.413277,26.823357
2018-03-02 14:00:00,24.032293,18.353933,31.746943,22.154594,38.596962,39.522804,38.238827,26.132011,33.878387,37.59093,29.869307,34.76535
2018-03-02 14:30:00,22.288843,24.84136,18.815084,31.81212,22.227911,38.65664,40.18333,38.593075,27.261292,34.167484,37.63315,30.745783
2018-03-02 15:00:00,24.701975,23.605497,25.42396,19.624226,32.18042,22.672686,39.012314,40.381596,38.652985,28.134691,34.34672,37.59306
2018-03-02 15:30:00,33.864975,25.975529,24.585443,26.103891,20.083672,32.775154,23.732454,38.98352,40.290573,38.640965,28.967379,34.633125
2018-03-02 16:00:00,33.951366,35.02884,26.871662,25.617477,26.851175,20.940407,33.467674,24.735346,38.785625,40.023125,38.545654,29.954113
2018-03-02 16:30:00,33.58633,34.997196,35.56725,27.783794,26.420845,27.877974,22.015293,33.63864,25.540487,38.416584,39.658558,38.35945
2018-03-02 17:00:00,22.343334,34.45989,35.365635,35.97203,28.625088,27.531584,28.90162,22.90222,33.680073,26.05637,38.023624,39.228912
2018-03-02 17:30:00,17.594685,23.257368,34.657124,35.67397,36.698784,29.71495,28.814604,29.545933,23.800947,33.78872,26.636362,37.680965
2018-03-02 18:00:00,11.977558,18.509264,23.695446,34.86288,36.14656,37.484768,30.917833,29.833565,30.114714,24.74575,33.983463,27.710316
2018-03-02 18:30:00,9.379944,13.198217,19.313623,24.378521,35.158916,36.725338,38.481964,31.813583,30.659737,30.754725,25.77906,34.2849
2018-03-02 19:00:00,8.644388,11.015306,14.524965,20.355606,24.739344,35.612488,37.641144,38.981674,32.49881,31.273823,31.380184,27.157068
2018-03-02 19:30:00,6.9026875,10.659689,12.883577,16.08945,20.976768,25.429173,36.445538,38.171127,39.11645,33.02114,31.80167,32.123734
2018-03-02 20:00:00,8.375511,9.0948925,12.920902,14.90339,17.026806,22.03839,26.505583,36.93569,38.332737,39.05523,33.455612,32.430862
2018-03-02 20:30:00,6.2960362,10.565626,11.559603,15.248061,16.202976,18.42431,23.204285,27.421457,37.103813,38.24272,38.891636,33.92851
2018-03-02 21:00:00,6.969067,8.547791,12.962004,14.073903,16.754086,17.945576,19.863415,24.182947,28.160458,37.007317,38.06802,38.65259
