,LSTM-Stacked-1,LSTM-Stacked-2,LSTM-Stacked-3,LSTM-Stacked-4,LSTM-Stacked-5,LSTM-Stacked-6,LSTM-Stacked-7,LSTM-Stacked-8,LSTM-Stacked-9,LSTM-Stacked-10,LSTM-Stacked-11,LSTM-Stacked-12
2018-09-02 09:30:00,5.1189795,1.1488497,4.08404,3.8810015,9.655697,4.2796,4.7874203,4.927437,5.845185,6.3326488,6.9438195,9.682573
2018-09-02 10:00:00,6.905696,6.1454754,2.299868,4.3089933,4.8152394,10.083944,5.0080795,4.8001575,5.906689,6.1218295,6.098002,7.999273
2018-09-02 10:30:00,-1.5575879,7.9287148,7.065642,2.554244,5.146052,5.602314,10.700056,5.0158615,5.7839494,6.176252,5.8766217,7.164102
2018-09-02 11:00:00,1.3328254,0.014534204,8.8135605,7.229657,3.4815984,5.7834206,6.3124695,10.606228,5.992535,6.049104,5.9283834,6.9349246
2018-09-02 11:30:00,0.18594053,2.5385382,1.2737317,8.9166765,7.9149823,4.2120934,6.498764,6.404291,11.410844,6.259666,5.801863,6.9859195
2018-09-02 12:00:00,1.5835865,1.5142157,3.598925,1.5533055,9.582979,8.4045315,4.953388,6.504778,7.3872037,11.6958475,6.00993,6.8664336
2018-09-02 12:30:00,4.3909426,2.761658,2.641173,3.8464499,2.6025338,10.097218,9.070694,5.0044193,7.448218,7.482631,11.407944,7.064277
2018-09-02 13:00:00,-1.443887,5.442066,3.8051267,2.8848372,4.6685567,3.4706287,10.724026,9.005455,6.0016713,7.701265,7.2817006,12.240765
2018-09-02 13:30:00,0.63898164,0.022163598,6.387095,4.0282183,3.7860475,5.2673206,4.218342,10.682337,9.860444,6.215549,7.476727,8.428675
2018-09-02 14:00:00,0.3616188,1.8520987,1.233048,6.5399504,4.8347497,4.49123,5.9924526,4.344593,11.509021,10.163939,6.0071626,8.5144005
2018-09-02 14:30:00,2.478194,1.6347983,2.9281144,1.4864835,7.2497964,5.4328575,5.2276745,5.97237,5.389834,11.713986,9.905153,7.1289306
2018-09-02 15:00:00,-0.86607474,3.6222155,2.7372746,3.1711855,2.4813752,7.7788486,6.1504555,5.265606,6.9164033,5.49229,11.455044,10.804409
2018-09-02 15:30:00,0.12747076,0.49092314,4.635615,2.9657755,4.007323,3.2994976,8.44278,6.1308823,6.2510667,7.2296767,5.32536,12.353592
2018-09-02 16:00:00,-0.25328943,1.365761,1.6487088,4.831174,3.8379025,4.626976,4.047882,8.395384,7.071028,6.4788756,6.9962277,6.5680156
2018-09-02 16:30:00,-0.05995294,1.0266974,2.4610543,1.8948258,5.6105733,4.516638,5.3562984,4.1437893,9.271037,7.3701587,6.261458,8.010895
2018-09-02 17:00:00,-0.36314318,1.1903384,2.1443162,2.702241,2.8258367,6.19586,5.246132,5.3438854,5.1795487,9.540723,7.123196,7.358749
2018-09-02 17:30:00,-0.26172563,0.89988726,2.2933335,2.3831854,3.5587277,3.5663776,6.8960495,5.2678757,6.3048425,5.326526,9.26997,8.127256
2018-09-02 18:00:00,-0.266885,0.99630374,2.0141835,2.5323782,3.266583,4.205908,4.310026,6.873234,6.245503,6.6097484,5.124188,10.19598
2018-09-02 18:30:00,3.693919,0.9941694,2.106728,2.2544928,3.397843,3.9507618,4.938814,4.361948,7.794825,6.489467,6.364943,6.314895
2018-09-02 19:00:00,3.0833519,4.76013,2.105761,2.3445597,3.1307893,4.0583076,4.6873264,4.939556,5.3732038,8.073392,6.252341,7.3934703
2018-09-02 19:30:00,2.2770774,4.282522,5.7244153,2.343274,3.2171178,3.8039398,4.792824,4.7083282,5.915154,5.5869956,7.8191323,7.322456
2018-09-02 20:00:00,10.898505,3.52265,5.3034844,5.8914976,3.2174802,3.8874226,4.5401535,4.8004475,5.6980195,6.2017035,5.3606477,8.803644
2018-09-02 20:30:00,3.8069122,11.702837,4.5763555,5.4664736,6.617335,3.8902626,4.6220036,4.5532417,5.78212,5.954042,5.95493,6.48599
2018-09-02 21:00:00,1.3488872,5.2071857,12.440399,4.7705126,6.2698236,7.155205,4.624901,4.633909,5.5426793,6.0585933,5.712582,7.0042205
2018-09-02 21:30:00,12.957198,2.7384284,6.294825,12.495648,5.6055837,6.9133854,7.8298206,4.6383457,5.620972,5.812221,5.8115525,6.7902675
2018-09-02 22:00:00,0.76600534,13.665131,3.8726392,6.4621763,13.000494,6.265442,7.59787,7.783699,5.6259828,5.8900504,5.5639424,6.8702807
2018-09-02 22:30:00,3.1138675,2.4518473,14.3324585,4.1413584,7.3618245,13.341839,6.9676113,7.613304,8.673738,5.8925166,5.6409554,6.6332526
2018-09-02 23:00:00,-0.12390443,4.285084,3.725844,14.376559,5.0563264,8.128048,13.900549,6.98938,8.534833,8.956744,5.644131,6.707145
2018-09-02 23:30:00,4.3959303,1.2899344,5.2989964,3.9948778,14.80493,5.7605305,8.798849,13.774569,7.928387,8.722707,8.685144,6.712173
2018-09-03 00:00:00,19.495085,5.4757957,2.4586835,5.541711,5.074433,15.05571,6.484171,8.893074,14.493146,8.132657,8.480354,9.622763
2018-09-03 00:30:00,9.862052,19.888504,6.4290795,2.7198763,6.3217416,5.991152,15.587156,6.5299034,9.821197,14.753509,7.9044156,9.500479
2018-09-03 01:00:00,15.442495,11.118544,20.348457,6.6180677,3.6680532,6.8713646,6.6919117,15.417791,7.491366,9.858981,14.4684925,8.94886
2018-09-03 01:30:00,16.63505,16.23139,12.050678,20.281096,7.3382134,4.4205647,7.5791264,6.8601284,16.079994,7.698034,9.684816,15.217445
2018-09-03 02:00:00,15.2288885,17.471127,16.88897,12.097383,20.47751,7.8533745,5.159998,7.5412846,7.867472,16.378822,7.5234303,10.809462
2018-09-03 02:30:00,12.292119,16.20846,18.129505,16.905647,12.8646145,20.50675,8.536402,5.2252636,8.442836,7.84456,16.093382,8.633303
2018-09-03 03:00:00,8.662478,13.44976,16.955254,18.112823,17.352385,13.550005,20.878788,8.483631,6.2241235,8.764926,7.733189,16.770052
2018-09-03 03:30:00,5.5790567,10.030764,14.324009,17.00297,18.5759,17.646095,14.099066,20.601389,9.356505,6.413465,8.548428,9.018181
2018-09-03 04:00:00,5.394946,7.017046,11.062414,14.456315,17.552393,18.91613,18.131277,14.169119,21.093786,9.663163,6.220984,9.524328
2018-09-03 04:30:00,4.8586226,6.6376553,8.124716,11.299407,15.125587,17.953402,19.370277,17.997786,14.964419,21.378366,9.4198265,7.3641505
2018-09-03 05:00:00,7.9059,6.0416603,7.6436963,8.416038,12.112408,15.616751,18.432798,19.267765,18.616165,14.868285,21.028687,10.34824
2018-09-03 05:30:00,5.1445436,8.878056,7.0245614,7.870183,9.297897,12.708778,16.147217,18.360758,19.870562,18.786444,14.684315,21.498648
2018-09-03 06:00:00,7.9259043,6.3537216,9.725098,7.2123194,8.657543,9.94199,13.296505,16.116993,18.998308,19.940678,18.549034,15.708812
2018-09-03 06:30:00,3.980952,8.954113,7.338778,9.834527,7.979504,9.232309,10.589653,13.313524,16.82557,19.061901,19.71681,19.25938
2018-09-03 07:00:00,3.5307338,5.3162327,9.821371,7.4789267,10.459753,8.558767,9.906498,10.622147,14.108638,16.9009,18.882284,20.454792
2018-09-03 07:30:00,4.5809965,4.800951,6.3754716,9.93164,8.262245,10.916256,9.238373,9.897856,11.486371,14.201482,16.760296,19.694904
2018-09-03 08:00:00,4.3922777,5.7462025,5.8433423,6.5614767,10.586323,8.89983,11.537586,9.228487,10.759952,11.6374445,14.101957,17.674421
2018-09-03 08:30:00,3.8461597,5.573843,6.7263093,6.0606775,7.4214406,11.080675,9.558979,11.4678135,10.104241,10.989909,11.535881,15.135448
2018-09-03 09:00:00,7.0014677,5.0314884,6.5624604,6.9070253,6.888577,8.121975,11.70171,9.583498,12.2649145,10.332879,10.821342,12.620016
2018-09-03 09:30:00,8.847846,8.022329,6.031689,6.734803,7.6695905,7.522396,8.80117,11.6549015,10.465152,12.511579,10.127203,11.817331
2018-09-03 10:00:00,3.0475166,9.856272,8.903902,6.2087336,7.509352,8.247931,8.219688,8.858276,12.458035,10.601302,12.258114,11.108479
2018-09-03 10:30:00,5.843545,4.4555264,10.699345,9.021697,6.9923596,8.109924,8.928442,8.23542,9.77148,12.66406,10.386038,13.114492
2018-09-03 11:00:00,4.1692305,6.961916,5.5628877,10.777654,9.683685,7.6003704,8.790014,8.915718,9.145066,9.886085,12.427795,11.396423
2018-09-03 11:30:00,3.9009979,5.438587,7.9022927,5.770812,11.413691,10.181103,8.285938,8.789385,9.796899,9.358104,9.706196,13.3159485
2018-09-03 12:00:00,1.5202625,5.11397,6.4670053,8.073218,6.679501,11.909193,10.814005,8.286278,9.678512,10.029841,9.167099,10.785063
2018-09-03 12:30:00,4.539502,2.8234255,6.1248384,6.6528254,8.795799,7.425062,12.509081,10.763716,9.186946,9.889134,9.811798,10.202503
2018-09-03 13:00:00,8.734754,5.63089,3.9138627,6.321805,7.4748635,9.33012,8.113998,12.46693,11.5852995,9.403836,9.669201,10.7889595
