,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-06-02 15:00:00,20.00834,15.660125,25.667759,47.07777,31.097876,29.0474,29.579636,52.451714,36.902058,32.36976,32.16325,38.524033
2018-06-02 15:30:00,40.63512,20.212463,17.53505,25.750656,49.145355,34.402576,31.578465,33.275604,53.287857,37.7804,33.737244,35.798843
2018-06-02 16:00:00,27.009203,41.473595,21.899906,18.042633,27.88283,51.6818,36.70209,34.420742,33.62678,53.741,39.047314,37.008633
2018-06-02 16:30:00,30.37935,28.320164,43.45667,22.817497,20.978086,30.894709,53.872017,39.36044,34.95741,34.9173,54.44467,42.113846
2018-06-02 17:00:00,20.49444,31.84676,29.66492,43.628304,25.571314,24.391699,32.775543,56.881004,40.144703,35.452435,36.01279,57.02918
2018-06-02 17:30:00,29.56111,21.45166,33.766327,29.551605,45.674454,29.163813,26.933735,36.553444,57.793213,40.912193,36.42317,39.77277
2018-06-02 18:00:00,25.515944,30.170143,22.772453,34.233227,31.515352,48.264683,31.760914,30.079824,36.945126,58.31629,42.142174,39.404373
2018-06-02 18:30:00,28.873098,26.273682,31.877869,23.631989,36.962692,34.311787,50.669327,34.416046,30.50731,38.35618,59.039272,44.963158
2018-06-02 19:00:00,20.166845,29.721497,27.6096,32.092846,26.192308,40.164604,36.300594,53.846584,35.364647,31.217222,39.46321,61.622883
2018-06-02 19:30:00,46.143494,21.061573,31.375015,27.890972,34.45909,29.656511,42.36969,40.053852,55.022167,36.190727,32.35514,43.33217
2018-06-02 20:00:00,55.4836,47.638344,22.473728,31.457088,30.073282,37.454777,31.68002,44.943985,40.731556,55.72827,37.71907,35.756393
2018-06-02 20:30:00,35.160675,57.22325,49.90273,22.853653,33.71737,33.18946,39.935947,34.662933,45.29874,42.075214,56.785896,40.57781
2018-06-02 21:00:00,30.680307,37.48109,58.813847,50.580433,25.246664,36.611423,35.38995,42.910225,35.098053,45.70116,43.21445,59.453083
2018-06-02 21:30:00,24.39417,31.918354,38.6133,59.229713,53.289627,28.47539,38.964146,38.762722,43.925026,36.19568,46.293285,46.803116
2018-06-02 22:00:00,16.253935,24.472137,33.405468,38.894447,61.154015,56.279224,30.728344,42.14553,39.5907,44.67271,37.457047,49.06703
2018-06-02 22:30:00,11.383067,16.51649,25.26176,34.83852,41.212154,63.784657,58.513855,34.137516,43.05835,40.837944,45.895294,40.846535
2018-06-02 23:00:00,14.336471,11.582446,17.808224,26.178974,38.181587,44.287003,65.04702,60.789078,34.795273,43.9275,42.2077,48.768818
2018-06-02 23:30:00,5.122065,14.530608,13.322769,17.925121,28.709322,42.048786,45.5641,67.451454,61.252903,35.997105,45.086266,45.538113
2018-06-03 00:00:00,9.253528,6.0686903,16.43312,13.581428,20.287783,32.438904,43.91516,48.723488,67.620285,61.222782,37.353252,48.12759
2018-06-03 00:30:00,11.182094,9.998233,8.096088,16.744553,16.262644,23.521399,34.573456,45.64663,48.532955,67.93736,61.524273,40.850018
2018-06-03 01:00:00,11.432658,12.195979,12.442829,8.629024,19.380674,19.70181,26.143776,37.543537,45.522366,49.603535,67.9944,63.85431
2018-06-03 01:30:00,13.330211,12.634013,14.4328575,12.924598,11.647321,22.756422,22.630974,29.936861,38.22736,45.62785,49.992126,70.46218
2018-06-03 02:00:00,25.474264,14.610629,14.914795,15.332923,16.00765,15.125979,25.708778,26.242952,30.89171,39.51294,46.222446,53.98056
2018-06-03 02:30:00,38.039352,26.784359,16.991375,15.526954,18.329836,19.317678,17.89434,29.159716,27.264063,32.305126,41.24484,49.16442
2018-06-03 03:00:00,31.860044,39.734367,29.188377,17.734013,18.476934,21.703928,22.295872,21.898848,30.31117,28.448542,34.12677,44.84245
2018-06-03 03:30:00,20.535944,33.620872,42.03644,29.846622,20.706583,21.619413,24.312904,25.720285,22.40788,31.44145,30.241192,37.916565
2018-06-03 04:00:00,9.697398,22.143467,35.401196,42.480755,32.504513,23.800394,24.235863,27.637411,26.54962,23.762594,33.17681,33.76622
2018-06-03 04:30:00,21.46218,10.565623,23.870655,35.681145,44.78922,35.336926,26.329815,27.81589,28.226221,27.356115,25.377678,36.408566
2018-06-03 05:00:00,25.440832,21.55198,12.316647,24.498997,37.956795,47.378654,37.754066,29.556223,28.374334,29.265108,28.818077,29.506817
2018-06-03 05:30:00,26.737425,26.11845,23.452858,13.162784,27.244612,40.791325,49.47717,40.680653,30.093187,29.357405,30.654415,32.19081
2018-06-03 06:00:00,27.39863,27.794315,27.797607,23.871365,16.158964,30.491331,42.629234,52.378613,41.43843,30.837042,30.679375,34.10174
2018-06-03 06:30:00,29.720144,28.725246,29.6335,27.981144,26.444193,19.800184,32.532574,45.61886,53.026337,41.962563,31.999748,34.318848
2018-06-03 07:00:00,27.966505,30.915638,30.603058,29.588074,30.14688,29.753778,22.306553,35.499825,45.99861,53.44063,42.90943,35.332203
2018-06-03 07:30:00,28.72685,29.038364,32.659622,31.076729,31.79387,33.110012,32.63871,25.55165,35.659615,46.713448,53.9947,45.69763
2018-06-03 08:00:00,31.108644,29.707775,30.588875,33.110233,33.5703,34.51089,35.591778,35.60652,25.977278,36.380577,47.312107,56.567127
2018-06-03 08:30:00,29.37514,32.049603,31.286545,30.909973,35.52821,36.5578,36.908657,39.176266,36.88879,26.959291,37.19734,50.28321
2018-06-03 09:00:00,25.55153,30.3078,33.575653,31.624226,33.22988,38.5398,38.70849,40.394203,40.24858,37.72032,28.370186,40.5401
2018-06-03 09:30:00,16.232927,26.403538,31.716507,33.959305,33.99979,36.26358,40.659927,41.587715,41.32695,41.51114,39.314793,32.005196
