,Persistência-1,Persistência-2,Persistência-3,Persistência-4,Persistência-5,Persistência-6,Persistência-7,Persistência-8,Persistência-9,Persistência-10,Persistência-11,Persistência-12
2018-03-27 21:30:00,25.183333333333337,32.900000000000006,30.21666666666667,16.116666666666667,20.83333333333333,30.266666666666666,24.933333333333337,14.733333333333334,10.05,16.016666666666666,17.116666666666667,18.566666666666663
2018-03-27 22:00:00,22.166666666666668,25.183333333333337,32.900000000000006,30.21666666666667,16.116666666666667,20.83333333333333,30.266666666666666,24.933333333333337,14.733333333333334,10.05,16.016666666666666,17.116666666666667
2018-03-27 22:30:00,44.7,22.166666666666668,25.183333333333337,32.900000000000006,30.21666666666667,16.116666666666667,20.83333333333333,30.266666666666666,24.933333333333337,14.733333333333334,10.05,16.016666666666666
2018-03-27 23:00:00,53.95000000000001,44.7,22.166666666666668,25.183333333333337,32.900000000000006,30.21666666666667,16.116666666666667,20.83333333333333,30.266666666666666,24.933333333333337,14.733333333333334,10.05
2018-03-27 23:30:00,45.73333333333333,53.95000000000001,44.7,22.166666666666668,25.183333333333337,32.900000000000006,30.21666666666667,16.116666666666667,20.83333333333333,30.266666666666666,24.933333333333337,14.733333333333334
2018-03-28 00:00:00,41.11666666666667,45.73333333333333,53.95000000000001,44.7,22.166666666666668,25.183333333333337,32.900000000000006,30.21666666666667,16.116666666666667,20.83333333333333,30.266666666666666,24.933333333333337
2018-03-28 00:30:00,47.31666666666666,41.11666666666667,45.73333333333333,53.95000000000001,44.7,22.166666666666668,25.183333333333337,32.900000000000006,30.21666666666667,16.116666666666667,20.83333333333333,30.266666666666666
2018-03-28 01:00:00,52.46666666666667,47.31666666666666,41.11666666666667,45.73333333333333,53.95000000000001,44.7,22.166666666666668,25.183333333333337,32.900000000000006,30.21666666666667,16.116666666666667,20.83333333333333
2018-03-28 01:30:00,54.0,52.46666666666667,47.31666666666666,41.11666666666667,45.73333333333333,53.95000000000001,44.7,22.166666666666668,25.183333333333337,32.900000000000006,30.21666666666667,16.116666666666667
2018-03-28 02:00:00,52.88333333333333,54.0,52.46666666666667,47.31666666666666,41.11666666666667,45.73333333333333,53.95000000000001,44.7,22.166666666666668,25.183333333333337,32.900000000000006,30.21666666666667
