,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-12-03 00:00:00,73.69085,65.524124,59.651245,74.39695,70.96886,72.704025,87.7021,23.82619,16.983486,12.219736,46.779217,32.34404
2018-12-03 00:30:00,78.62644,70.317474,62.64745,56.4687,70.8736,71.81438,74.20221,86.33817,26.195784,19.49883,12.254059,46.401318
2018-12-03 01:00:00,76.925446,74.56985,66.567795,59.35425,54.71222,74.87337,73.436966,78.20523,86.96327,29.165537,19.637697,12.200239
2018-12-03 01:30:00,75.77462,73.12272,70.74756,62.59776,57.78906,53.368362,76.507065,75.99613,79.416855,89.4739,30.60796,19.461279
2018-12-03 02:00:00,76.861694,72.23422,69.216446,67.34767,60.679413,56.759586,51.528557,81.87993,76.931206,82.22482,94.024376,29.503372
2018-12-03 02:30:00,67.86961,73.28715,68.629486,65.21887,64.79057,58.726913,55.127747,49.732357,83.822556,74.71302,83.46023,91.318474
2018-12-03 03:00:00,30.537142,65.404274,69.52691,64.778206,62.147945,61.50501,56.378387,53.048416,46.733017,81.63509,70.09996,80.21466
2018-12-03 03:30:00,25.571672,35.728127,62.663883,65.472244,62.0586,58.62726,58.272873,54.168514,50.292168,44.59958,73.514244,67.90926
2018-12-03 04:00:00,16.928774,33.418148,42.37402,59.34338,63.233986,59.29864,55.14997,56.108192,51.234352,48.024986,41.69281,69.14024
2018-12-03 04:30:00,24.899426,20.67036,36.686058,43.63167,57.715576,61.304462,56.40902,52.396164,53.30766,48.936684,45.182384,38.234417
2018-12-03 05:00:00,0.7588364,27.723759,22.774343,36.50987,44.37901,56.224052,58.97256,53.787724,49.111183,50.28785,45.913666,41.809437
