,LKBONNY2
2018-08-27,16.4170625
2018-08-28,22.536937499999997
2018-08-29,53.00005902777778
2018-08-30,119.82684027777778
2018-08-31,71.16231944444445
2018-09-01,62.415364583333336
2018-09-02,3.5389375
2018-09-03,5.598
2018-09-04,12.988163194444445
2018-09-05,71.22651041666667
2018-09-06,83.810875
2018-09-07,30.004166666666666
2018-09-08,82.78830902777777
2018-09-09,91.53540625
2018-09-10,26.944374999999997
2018-09-11,111.85443402777777
2018-09-12,114.04219791666667
2018-09-13,61.00307986111111
2018-09-14,74.77174305555556
2018-09-15,100.73090972222222
2018-09-16,50.54321180555556
2018-09-17,62.61172916666666
2018-09-18,101.06225694444446
2018-09-19,44.09766319444444
2018-09-20,14.334135416666667
2018-09-21,32.99544791666667
2018-09-22,18.005263888888887
2018-09-23,23.74542013888889
2018-09-24,22.794722222222223
2018-09-25,33.386895833333334
2018-09-26,19.603697916666665
2018-09-27,42.52493402777778
2018-09-28,77.48230555555556
2018-09-29,28.628802083333337
2018-09-30,8.87342361111111
2018-10-01,30.766666666666666
2018-10-02,31.17163888888889
2018-10-03,41.43140277777778
2018-10-04,34.86543402777777
2018-10-05,52.47829513888889
2018-10-06,16.63370138888889
2018-10-07,6.7934930555555555
2018-10-08,16.83114236111111
2018-10-09,78.0375763888889
2018-10-10,116.6631388888889
2018-10-11,74.47024652777777
2018-10-12,22.770423611111113
2018-10-13,57.330868055555555
2018-10-14,94.21054861111111
2018-10-15,86.26496180555556
2018-10-16,42.012399305555554
2018-10-17,39.477663194444446
2018-10-18,31.324770833333332
2018-10-19,85.74466319444444
2018-10-20,65.47501041666666
2018-10-21,6.899899305555556
2018-10-22,65.86820833333333
2018-10-23,46.08619444444444
2018-10-24,17.311677083333333
2018-10-25,20.67625
2018-10-26,10.908430555555555
2018-10-27,28.033368055555556
2018-10-28,13.737097222222223
2018-10-29,9.1614375
2018-10-30,-0.3871041666666666
2018-10-31,16.274260416666667
2018-11-01,82.88810416666666
2018-11-02,93.33361111111111
2018-11-03,73.70968055555555
2018-11-04,16.524541666666668
2018-11-05,45.16848958333333
2018-11-06,57.73016666666667
2018-11-07,86.50250694444445
2018-11-08,39.741968750000005
2018-11-09,45.430204861111115
2018-11-10,9.119600694444445
2018-11-11,15.194611111111113
2018-11-12,28.043791666666664
2018-11-13,20.235350694444445
2018-11-14,23.623510416666665
2018-11-15,19.31389236111111
2018-11-16,18.160017361111112
2018-11-17,34.04248958333333
2018-11-18,23.653871527777778
2018-11-19,29.719576388888893
2018-11-20,24.15384027777778
2018-11-21,23.752493055555558
2018-11-22,13.87621875
2018-11-23,37.25029513888889
2018-11-24,12.910930555555558
2018-11-25,12.374996527777776
2018-11-26,12.994642361111111
2018-11-27,37.37728125
2018-11-28,35.4949375
2018-11-29,5.014611111111111
2018-11-30,25.29632638888889
2018-12-01,66.40779861111112
2018-12-02,97.38357291666667
2018-12-03,106.8371701388889
2018-12-04,10.021336805555555
2018-12-05,25.27813888888889
2018-12-06,49.83752777777778
2018-12-07,18.587065972222224
2018-12-08,22.32864236111111
2018-12-09,41.19135416666666
2018-12-10,20.103475694444445
2018-12-11,28.890034722222225
2018-12-12,47.90925347222222
2018-12-13,90.92275000000001
2018-12-14,108.63169097222222
2018-12-15,10.835315972222224
2018-12-16,7.609378472222223
2018-12-17,26.03582291666667
2018-12-18,41.396118055555554
2018-12-19,12.856538194444445
2018-12-20,40.82330208333334
2018-12-21,36.001534722222225
2018-12-22,15.246322916666665
2018-12-23,2.2559062500000002
2018-12-24,37.738565972222226
2018-12-25,23.921468750000003
2018-12-26,24.35097222222222
2018-12-27,10.567868055555556
2018-12-28,4.631093750000001
2018-12-29,26.806635416666666
2018-12-30,31.14564236111111
2018-12-31,23.80884027777778
